onset	duration	trial_type	trial_number	event_code	response_time	response	result
-157.7236114	n/a	n/a	n/a	1	n/a	n/a	n/a
n/a	n/a	n/a	n/a	11	n/a	n/a	BREATHING_LOAD_RUN=YES
-157.7236114	n/a	n/a	n/a	1	n/a	n/a	n/a
-144.54638	n/a	4	0.0	3	n/a	n/a	n/a
-144.54638	9	4	0.0	4	n/a	n/a	9
-135.530998	2.5	4	0.0	5	n/a	n/a	3
-134.9969923	n/a	2_4_0	0.0	8	9.54938770039007	1.0	-20
-134.5965329	n/a	2_4_1	0.0	8	9.949847100302575	-1.0	-90
-133.9640399	n/a	2_4_2	0.0	8	10.582340100314466	-1.0	-70
-133.2139323	n/a	2_4_3	0.0	8	11.332447700202465	1.0	-90
-133.0308197	 n/a	4	0.0	6	n/a	n/a	n/a
-133.0273014	0.75	4	0.0	13	0.75	n/a	-20
-132.2740258	0.75	4	0.0	13	0.75	n/a	-70
-131.5210079	0.75	4	0.0	13	0.75	n/a	20
-130.7674006	0.75	4	0.0	13	0.75	n/a	-20
-129.9991626	1	4	0.0	9	n/a	n/a	-90
-129.9991626	1	4	0.0	10	n/a	n/a	OLL Error
-128.9929536	n/a	4	0.0	7	n/a	n/a	16.5
-128.0482021	n/a	4	1.0	3	n/a	n/a	n/a
-128.0482021	9	4	1.0	4	n/a	n/a	9
-119.0325901	2.5	4	1.0	5	n/a	n/a	3
-118.7313239	n/a	1_4_0	1.0	8	9.316878200042991	1.0	140
-118.0495899	n/a	1_4_1	1.0	8	9.998612200375646	1.0	120
-116.5822872	n/a	1_4_2	1.0	8	11.465914900414646	1.0	100
-116.4888074	1	4	1.0	9	n/a	n/a	-200
-116.4888074	1	4	1.0	10	n/a	n/a	Miss
-115.4845408	n/a	4	1.0	7	n/a	n/a	16.5
-111.5505293	n/a	5	2.0	3	n/a	n/a	n/a
-111.5505293	9	5	2.0	4	n/a	n/a	9
-102.5349119	2.5	5	2.0	5	n/a	n/a	3
-102.0342143	n/a	6_5_0	2.0	8	9.516314999666065	1.0	-20
-101.8009317	n/a	6_5_1	2.0	8	9.749597599729897	1.0	120
-101.5345591	n/a	6_5_2	2.0	8	10.015970199834557	1.0	100
-101.2845392	n/a	6_5_3	2.0	8	10.265990099869668	1.0	80
-100.8349774	n/a	6_5_4	2.0	8	10.71555189974606	1.0	60
-100.0187647	 n/a	5	2.0	6	n/a	n/a	n/a
-100.0170709	0.75	5	2.0	13	0.75	n/a	-20
-99.2637356999	0.75	5	2.0	13	0.75	n/a	140
-98.5096119	0.75	5	2.0	13	0.75	n/a	-20
-97.7567336001	0.75	5	2.0	13	0.75	n/a	-20
-97.0026587001	0.75	5	2.0	13	0.75	n/a	-20
-96.2339901002	1	5	2.0	9	n/a	n/a	60
-96.2339901002	1	5	2.0	10	n/a	n/a	ONLL Correct
-95.2281813002	n/a	5	2.0	7	n/a	n/a	17.25
-94.3028079001	n/a	3	3.0	3	n/a	n/a	n/a
-94.3028079001	9	3	3.0	4	n/a	n/a	9
-85.2870765999	2.5	3	3.0	5	n/a	n/a	3
-84.7531189001	n/a	3_3_0	3.0	8	9.549689000006763	1.0	-20
-84.2525900002	n/a	3_3_1	3.0	8	10.050217899959533	-1.0	0
-83.6860862002	n/a	3_3_2	3.0	8	10.616721699945627	1.0	-20
-82.7705489998	 n/a	3	3.0	6	n/a	n/a	n/a
-82.7680707998	0.75	3	3.0	13	0.75	n/a	-20
-82.0136627001	0.75	3	3.0	13	0.75	n/a	20
-81.2610128	0.75	3	3.0	13	0.75	n/a	-20
-80.4915376999	1	3	3.0	9	n/a	n/a	-20
-80.4915376999	1	3	3.0	10	n/a	n/a	OLL Error
-79.4857832999	n/a	3	3.0	7	n/a	n/a	15.75
-78.5404667002	n/a	5	4.0	3	n/a	n/a	n/a
-78.5404667002	9	5	4.0	4	n/a	n/a	9
-69.5389649002	2.5	5	4.0	5	n/a	n/a	3
-67.9055666998	n/a	5_5_0	4.0	8	10.634900000412015	1.0	-20
-67.6063370002	n/a	5_5_1	4.0	8	10.93412970006466	1.0	-40
-66.9975899998	1	5	4.0	9	n/a	n/a	-200
-66.9975899998	1	5	4.0	10	n/a	n/a	Miss
-65.9905908001	n/a	5	4.0	7	n/a	n/a	17.25
-61.2900262	n/a	3	5.0	3	n/a	n/a	n/a
-61.2900262	9	3	5.0	4	n/a	n/a	9
-52.2743489998	2.5	3	5.0	5	n/a	n/a	3
-51.8402491999	n/a	4_3_0	5.0	8	9.449777000118047	-1.0	20
-51.3413133002	n/a	4_3_1	5.0	8	9.948712899815293	1.0	0
-51.1406502998	n/a	4_3_2	5.0	8	10.14937590016052	1.0	-20
-49.7586019002	 n/a	3	5.0	6	n/a	n/a	n/a
-49.7572063999	0.75	3	5.0	13	0.75	n/a	20
-49.0044593001	0.75	3	5.0	13	0.75	n/a	-20
-48.2525832998	0.75	3	5.0	13	0.75	n/a	-20
-47.4860120998	1	3	5.0	9	n/a	n/a	-20
-47.4860120998	1	3	5.0	10	n/a	n/a	ONLL Correct
-46.4804619998	n/a	3	5.0	7	n/a	n/a	15.75
8.0	0	n/a	n/a	2	n/a	n/a	n/a
16.0163054001	n/a	3	0.0	3	n/a	n/a	n/a
16.0163054001	9	3	0.0	4	n/a	n/a	9
25.0319630001	2.5	3	0.0	5	n/a	n/a	2.5
25.7995671001	n/a	4_3_0	0.0	8	9.783261700067671	1.0	-20
26.4158033002	n/a	4_3_1	0.0	8	10.399497900158169	-1.0	-90
26.6657556002	n/a	4_3_2	0.0	8	10.649450200144203	-1.0	-70
27.5486343	 n/a	3	0.0	6	n/a	n/a	n/a
27.5508679999	0.75	3	0.0	13	0.75	n/a	-20
28.3042748002	0.75	3	0.0	13	0.75	n/a	-70
29.0573077998	0.75	3	0.0	13	0.75	n/a	20
29.8212166	1	3	0.0	9	n/a	n/a	-70
29.8212166	1	3	0.0	10	n/a	n/a	OLL Error
30.8267564001	n/a	3	0.0	7	n/a	n/a	15.75
31.7643260001	n/a	4	1.0	3	n/a	n/a	n/a
31.7643260001	9	4	1.0	4	n/a	n/a	9
40.7806604002	2.5	4	1.0	5	n/a	n/a	2.5
41.3302636002	n/a	2_4_0	1.0	8	9.56593760009855	1.0	-20
41.7308733999	n/a	2_4_1	1.0	8	9.966547399759293	1.0	-40
42.1976732998	n/a	2_4_2	1.0	8	10.433347299695017	-1.0	-20
42.5303924	n/a	2_4_3	1.0	8	10.76606639986858	-1.0	-90
43.2964344001	 n/a	4	1.0	6	n/a	n/a	n/a
43.2986459001	0.75	4	1.0	13	0.75	n/a	-20
44.0521654999	0.75	4	1.0	13	0.75	n/a	-20
44.8054346	0.75	4	1.0	13	0.75	n/a	20
45.5593770999	0.75	4	1.0	13	0.75	n/a	-70
46.3280936	1	4	1.0	9	n/a	n/a	-90
46.3280936	1	4	1.0	10	n/a	n/a	OLL Error
47.3344586999	n/a	4	1.0	7	n/a	n/a	16.5
48.2764141001	n/a	4	2.0	3	n/a	n/a	n/a
48.2764141001	9	4	2.0	4	n/a	n/a	9
57.2781381002	2.5	4	2.0	5	n/a	n/a	2.5
58.4285931	n/a	4_4_0	2.0	8	10.152178999967873	-1.0	20
59.0948812002	n/a	4_4_1	2.0	8	10.818467100150883	1.0	0
59.8219113001	1	4	2.0	9	n/a	n/a	-200
59.8219113001	1	4	2.0	10	n/a	n/a	Miss
60.8276916998	n/a	4	2.0	7	n/a	n/a	16.5
64.774613	n/a	5	3.0	3	n/a	n/a	n/a
64.774613	9	5	3.0	4	n/a	n/a	9
73.7763842	2.5	5	3.0	5	n/a	n/a	2.5
74.0769249001	n/a	5_5_0	3.0	8	9.302311900071802	1.0	-20
74.4934227001	n/a	5_5_1	3.0	8	9.71880970010534	1.0	-40
74.8435052	n/a	5_5_2	3.0	8	10.06889220001176	-1.0	-20
75.1593859	n/a	5_5_3	3.0	8	10.384772900026293	-1.0	0
75.4770677001	n/a	5_5_4	3.0	8	10.702454700134696	-1.0	-70
76.2925336002	 n/a	5	3.0	6	n/a	n/a	n/a
76.295657	0.75	5	3.0	13	0.75	n/a	-20
77.0497518	0.75	5	3.0	13	0.75	n/a	-20
77.8038487001	0.75	5	3.0	13	0.75	n/a	20
78.5562525	0.75	5	3.0	13	0.75	n/a	20
79.3094755998	0.75	5	3.0	13	0.75	n/a	-70
80.0764294001	1	5	3.0	9	n/a	n/a	-70
80.0764294001	1	5	3.0	10	n/a	n/a	OLL Error
81.0820668	n/a	5	3.0	7	n/a	n/a	17.25
82.0249013999	n/a	5	4.0	3	n/a	n/a	n/a
82.0249013999	9	5	4.0	4	n/a	n/a	9
91.0406179	2.5	5	4.0	5	n/a	n/a	2.5
91.9410331999	n/a	2_5_0	4.0	8	9.916131800040604	-1.0	-70
92.3244663998	n/a	2_5_1	4.0	8	10.29956499999389	-1.0	-140
92.5402245	n/a	2_5_2	4.0	8	10.515323100145906	-1.0	-120
92.8742673001	n/a	2_5_3	4.0	8	10.84936590027064	1.0	-140
93.1402483	n/a	2_5_4	4.0	8	11.115346900187433	1.0	-160
93.5571896001	 n/a	5	4.0	6	n/a	n/a	n/a
93.5590788	0.75	5	4.0	13	0.75	n/a	-70
94.3113143998	0.75	5	4.0	13	0.75	n/a	-70
95.0636129999	0.75	5	4.0	13	0.75	n/a	20
95.8167701	0.75	5	4.0	13	0.75	n/a	-20
96.5701794	0.75	5	4.0	13	0.75	n/a	-20
97.3377636001	1	5	4.0	9	n/a	n/a	-160
97.3377636001	1	5	4.0	10	n/a	n/a	OLL Error
98.3442636998	n/a	5	4.0	7	n/a	n/a	17.25
99.2729181	n/a	5	5.0	3	n/a	n/a	n/a
99.2729181	9	5	5.0	4	n/a	n/a	9
108.2886403	2.5	5	5.0	5	n/a	n/a	2.5
108.7894747	n/a	6_5_0	5.0	8	9.516556600108744	1.0	-20
109.0393647	n/a	6_5_1	5.0	8	9.766446600202473	1.0	120
109.3218496	n/a	6_5_2	5.0	8	10.048931499943137	1.0	100
109.6222243	n/a	6_5_3	5.0	8	10.349306200165303	-1.0	30
109.8391417	n/a	6_5_4	5.0	8	10.566223599947987	-1.0	50
110.8046497	 n/a	5	5.0	6	n/a	n/a	n/a
110.8069143	0.75	5	5.0	13	0.75	n/a	-20
111.5604663	0.75	5	5.0	13	0.75	n/a	140
112.3135916	0.75	5	5.0	13	0.75	n/a	-20
113.0658295	0.75	5	5.0	13	0.75	n/a	-70
113.8193426	0.75	5	5.0	13	0.75	n/a	20
114.5846655	1	5	5.0	9	n/a	n/a	50
114.5846655	1	5	5.0	10	n/a	n/a	OLL Error
115.5923955	n/a	5	5.0	7	n/a	n/a	17.25
116.5205213	n/a	3	6.0	3	n/a	n/a	n/a
116.5205213	9	3	6.0	4	n/a	n/a	9
125.5363143	2.5	3	6.0	5	n/a	n/a	2.5
126.0537786	n/a	5_3_0	6.0	8	9.533257300034164	1.0	-20
126.3695818	n/a	5_3_1	6.0	8	9.84906050004065	1.0	-40
126.7530804	n/a	5_3_2	6.0	8	10.232559100259095	1.0	100
128.0527018	 n/a	3	6.0	6	n/a	n/a	n/a
128.0558813	0.75	3	6.0	13	0.75	n/a	-20
128.8087338	0.75	3	6.0	13	0.75	n/a	-20
129.5618721	0.75	3	6.0	13	0.75	n/a	140
130.3298934	1	3	6.0	9	n/a	n/a	100
130.3298934	1	3	6.0	10	n/a	n/a	ONLL Correct
131.3361397	n/a	3	6.0	7	n/a	n/a	15.75
132.2682982	n/a	3	7.0	3	n/a	n/a	n/a
132.2682982	9	3	7.0	4	n/a	n/a	9
141.2843413	2.5	3	7.0	5	n/a	n/a	2.5
142.9514097	n/a	3_3_0	7.0	8	10.683111499994991	1.0	-20
143.2181108	n/a	3_3_1	7.0	8	10.949812599923463	1.0	-40
143.4345765	n/a	3_3_2	7.0	8	11.16627830034122	-1.0	-110
143.8005628	 n/a	3	7.0	6	n/a	n/a	n/a
143.803048	0.75	3	7.0	13	0.75	n/a	-20
144.5571839	0.75	3	7.0	13	0.75	n/a	-20
145.3109632	0.75	3	7.0	13	0.75	n/a	-70
146.0797089	1	3	7.0	9	n/a	n/a	-110
146.0797089	1	3	7.0	10	n/a	n/a	OLL Error
147.0867678	n/a	3	7.0	7	n/a	n/a	15.75
148.0166848	n/a	4	8.0	3	n/a	n/a	n/a
148.0166848	9	4	8.0	4	n/a	n/a	9
157.0321411	2.5	4	8.0	5	n/a	n/a	2.5
157.5821557	n/a	5_4_0	8.0	8	9.56547089992091	-1.0	-70
157.782837	n/a	5_4_1	8.0	8	9.76615220028907	-1.0	-50
158.0155122	n/a	5_4_2	8.0	8	9.99882740015164	1.0	-70
158.215762	n/a	5_4_3	8.0	8	10.19907720014453	1.0	-90
159.5323139	 n/a	4	8.0	6	n/a	n/a	n/a
159.5351715	0.75	4	8.0	13	0.75	n/a	-70
160.2890833	0.75	4	8.0	13	0.75	n/a	20
161.0421522	0.75	4	8.0	13	0.75	n/a	-20
161.7963092	0.75	4	8.0	13	0.75	n/a	-20
162.5633641	1	4	8.0	9	n/a	n/a	-90
162.5633641	1	4	8.0	10	n/a	n/a	ONLL Error
163.5686625	n/a	4	8.0	7	n/a	n/a	16.5
164.5145341	n/a	3	9.0	3	n/a	n/a	n/a
164.5145341	9	3	9.0	4	n/a	n/a	9
173.5302164	2.5	3	9.0	5	n/a	n/a	2.5
174.1804495	n/a	6_3_0	9.0	8	9.665915400255473	1.0	-20
174.3801622	n/a	6_3_1	9.0	8	9.865628100000322	1.0	120
174.597192	n/a	6_3_2	9.0	8	10.082657900173217	-1.0	50
176.0467506	 n/a	3	9.0	6	n/a	n/a	n/a
176.0490518	0.75	3	9.0	13	0.75	n/a	-20
176.8024705	0.75	3	9.0	13	0.75	n/a	140
177.5551739	0.75	3	9.0	13	0.75	n/a	-70
178.3201488	1	3	9.0	9	n/a	n/a	50
178.3201488	1	3	9.0	10	n/a	n/a	ONLL Error
179.3255653	n/a	3	9.0	7	n/a	n/a	15.75
180.2762561	n/a	5	10.0	3	n/a	n/a	n/a
180.2762561	9	5	10.0	4	n/a	n/a	9
189.2783227	2.5	5	10.0	5	n/a	n/a	2.5
189.5444464	n/a	3_5_0	10.0	8	9.2681903000921	1.0	-20
189.8446727	n/a	3_5_1	10.0	8	9.568416600115595	1.0	-40
190.1114501	n/a	3_5_2	10.0	8	9.835194000042977	-1.0	-110
190.545629	n/a	3_5_3	10.0	8	10.269372900016606	-1.0	-90
190.9614401	n/a	3_5_4	10.0	8	10.685184000059964	1.0	-110
191.7945879	 n/a	5	10.0	6	n/a	n/a	n/a
